Sum of sum,Column Labels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,16.25,10.95,6.5,28.25,49.8,36.35,3.25,29.3,59.85,36.4,285.75,114.54,54.9,88.75,35.2,6.7,6.9,34.35,35,11.15,74,3.25,8.75,36.65,72.35,53.25,14.6,6.5,4.45,31.05,42.9,59.1,44.95,3.85,22.65,29.65,121.29,26.45,11.35,31.05,11.55,9.75,13.5,41.5,36.9,59.35,23.75,58.15,29.5,49.02,38.7,51,42.85,3.25,9.3,17.1,19.65,28.95,10.15,,59.85,9.95,162,9.3,14.5,26.8,65.65,49.75,11.35,33.9,7.9,18.95,13.2,21.5,57.65,16.15,9.95,14.4,100.2,6.5,11.35,13.2,64.5,11.55,33.9,12.75,6.5,25.3,14,10.15,12.15,21.8,3.25,12.95,3.25,15,6.9,15,18.25,7.7,19.4,38,61,11.35,6.5,26.5,35.95,,18.3,34.4,15.75,31.05,9.9,20.36,34.4,41.4,14,9.75,54.2,17.75,24.25,32.05,69.35,26.9,45.95,89.05,38.8,27.2,92.35,43.4,6.5,3.85,24.3,9.75,6.5,37.1,31.15,303.2,3.85,26.25,74.83,33.75,29.8,10.15,42.85,3.25,3.25,16.65,6.5,60.4,6.9,,6.5,13.6,7.7,3.25,3.25,220.25,,6.5,12,14.5,57.5,6.5,9.75,36.5,11.75,42.75,6.5,6.5,22.25,6.5,11.75,3.25,9.75,,6.5,47.75,6.5,6.5,57.25,34.25,37.25,,6.5,3.25,6.5,,9.75,26.25,21,3.25,,11.5,13,3.25,13.75,3.5,3.25,136.5,26.25,67,,3.25,6.5,,6.5,7.5,3.75,,6057.89
10,294.65,310.43,406.78,1310.82,413.65,296.05,355.99,330.74,666.95,524.46,488.2,603.89,676.91,502.49,4478.41,576.35,798.1,615.14,652.4,923.16,566.78,522.79,463.69,756.74,493.2,557.2,265.41,758.87,4431.1,548.39,333.68,759.33,535.43,494.85,461.7,348.89,507,685.55,421.8,490.65,406.54,544.7,652.59,716,367.21,749.61,450.61,401.45,673.05,1026.47,645.85,394.43,866.66,1351.7,581.11,596.79,413.39,719.19,514.3,801.25,1568.44,687.09,917.24,466.34,431.32,542.05,1531.2,337.24,705.24,721.2,408.69,1042.46,452.81,732.13,531.08,309.91,574.84,787.78,472.5,534.6,746.43,402.64,433.62,309.2,395.04,1253.03,2645.94,1908.61,2299.77,2070.82,1551.22,1218.88,1967.64,1764.6,2263.11,2122.02,3415.89,2010.83,901.77,1022.19,793.78,3377.41,2691.9,1732.72,1286.8,845.41,3694.35,1664.98,3029.49,2976.69,3249.32,1666.48,2877.87,3070.27,2456.46,2605.71,1849.4,1722.46,2080.57,1994.31,1772.41,2383.25,1655.01,3103.47,2120.98,1407.49,1712.65,2566.53,2108.48,2483.16,1588.74,751.12,340.75,959.34,1422.51,945.39,2150.67,2183.44,1504.62,3127.17,2363.4,1339.73,1593.41,2132.69,2401.39,1808.11,2067.9,2299.3,2131.04,1760.76,1723.53,715.19,2151.95,1062.66,1477.12,747.01,755.24,1488.1,1940.9,1555.59,1483.25,1073.25,2007.3,1490,1404.8,1654.74,1128.25,1142.44,548.6,810.5,1664.25,1329.81,1269.5,1608.81,1084.94,997.75,826.85,926.25,1238.4,1418.85,1097.9,1302.23,850.5,1532,1541.83,1477.75,1077,182.25,780.59,739.8,1190.2,949.58,806.6,460.46,1609.05,1585.85,2082,1847.25,508.76,261.09,421.75,374.85,426.5,1740.75,2116.25,1931.7,1935.25,1148.35,1122.75,691.65,261328.54
11,1136.19,653.38,1260.43,1015.04,1200.62,1081.12,1109.7,1108.78,1766.59,994.77,1545.62,1216.23,1380.04,1765.46,1061.72,2078.52,1274.65,1907.35,1266.08,865.4,1234.24,955.86,1158.77,1478.64,1053.4,1185.7,560.7,980.28,1097.7,827.24,727.46,1236.69,749.38,959.95,1335.4,1093.31,1652.5,1041.24,976.76,812.65,963.56,2244.43,843.84,1067.24,1032.48,1525.4,1240.12,963.67,1149.26,1515.42,1421.59,1275.33,1209.23,1227.32,1101.89,1420.18,1380.4,1348.5,1173.02,1395.38,1635.46,1099.69,1513.07,993.85,1125.3,1152.69,1252.59,1358.98,1405.93,2056.1,1504.69,2458.5,1450.65,1198.42,1301.13,1542.85,1952.72,1046.3,1608.32,1707.84,2037.41,1423.09,1891.89,1224.54,708.8,927.68,986.41,780.59,1004.83,1025.56,1474.57,1337.42,1054.53,1279.63,1067.27,1025.88,1321.53,712.77,1670.65,1400.26,1202.03,932.69,1392.17,1162.07,791.78,1067.48,1224.69,1414.29,1695.79,1448.02,1248.69,1692.07,1326.26,2542.78,1337.83,1541.65,1303.69,1139.34,1364.2,1230.82,1417.42,1838.07,894.65,1302.73,1110.83,1394.69,3281.95,1989.08,1348.23,2155.13,1138.54,1353.52,951.49,897.6,1842.83,1247.31,1174.96,2258.96,809.84,1114.83,1419.16,966.57,791.89,864.62,865.95,778.55,709.58,968.63,1137.44,890.69,946.99,929.88,1010.68,1142.81,695.25,636.27,455.17,1229.55,713.61,887.25,629.75,1031.25,1013.25,732.26,654.8,944.5,1371.31,788.75,924.75,1333.88,872.75,704.55,1198.65,690.26,804.75,1038,645.5,808,881.6,833.25,839.25,738.26,975.25,340,1404.95,861.5,1044.25,667.25,744,853.01,805.22,695.36,420.75,649.65,1005.5,630.25,655.75,559.4,722.5,670.5,1302.66,792.9,826.01,934.25,785,846.25,554.5,632,275,589.18,241367.91
12,201.04,186.35,207.45,202.49,231.55,252.96,167.24,254.09,411.43,158.94,288.4,154.95,155.05,166.91,253.45,221.69,542.49,164.69,284.74,184.85,431.5,251.96,473.59,253.3,234.3,278.35,845.53,180.75,215.95,189.85,193,151.35,151.89,207.45,213.88,235.75,225.4,227.05,311.95,287.61,281.24,232.8,227.45,138.8,795.74,228.74,193.76,241.45,251.45,496.68,297.72,121.45,130.09,229.35,127.34,250.45,225.8,230.95,186.9,193.29,419.58,158.7,198.6,128.95,111.85,159.2,114.75,217.6,94.6,145.75,304.15,217.3,718.39,200.09,197.61,206.25,180.95,219.65,151.8,429.85,249.82,203.45,250.44,133.1,203.2,155.51,220.59,127.79,164.3,248.45,258.1,529.4,848.05,996.8,1080.75,374.25,716.35,266.65,355.94,162.8,97.66,89.85,154.85,64.85,103.6,147.74,251.2,756.4,1062.05,897.95,1507.5,1342.55,1151.3,1607,1734.75,915.53,130.9,126.1,119.29,82.65,145.7,137.45,205.5,944.51,99.45,68.45,1004.65,249.83,215.55,134.25,135.35,132.85,99.05,178.4,151.3,214.76,261.3,124,111.79,182.06,187.05,182.3,173.1,99.85,180.35,119.95,157.6,135.3,63.75,238.77,156.1,79.55,167.24,84.55,867.63,98.65,39.3,157.9,104.6,94,176,187,128,230.5,82.75,85.5,150.25,77.5,716.03,872.77,119,381.6,71,180.25,104.5,172.5,209.5,192.1,55.75,404.25,46,149.75,108.75,246.68,186.5,498.91,108.5,628.75,100,613.33,742.32,64.75,71.5,65,882.29,67.29,242.99,919.77,103.5,132.5,1147.65,197.7,149,214.75,219.6,84,44,32.5,195.75,54.85,60897.07
13,1035.69,490.2,561.65,498,353.45,507.8,456.4,1247.29,751.14,640.63,2426.86,489.94,368.1,542.73,483.04,890.09,1107.68,2374.34,678.54,526.88,854.09,607.09,623.45,1199.09,1467.9,673.83,616.55,509.45,459.9,611.87,418.4,428.25,503.5,551.41,610.65,546.44,561.59,710.4,480.55,547.59,393.05,826.17,811.93,578.4,579.58,611.7,1099.45,438.3,664.18,590.2,1001.5,421.3,1381.94,1591.75,653.95,651.53,489.8,777.89,727.25,965,520.69,605.6,570.7,375.6,553.5,426.29,791.54,1070.69,2188.43,2647.78,1151.05,1504.29,1268.95,656.42,677.22,1189.37,912.94,915.41,1254.85,1824.31,1657.3,1150.55,1543.85,542.95,549.65,424.6,403.4,487.2,332.34,709.9,435.69,1154.28,987.44,1286.5,1584.78,1397.85,893.48,1065.65,538.44,433.48,471.8,997.06,975.8,844.54,218.12,1344.93,850.45,861.3,1072.89,1060.17,688.84,810.65,605.6,948.73,1031.52,545.25,542.25,551.21,659.81,2520.87,828.23,566.04,659.75,729.73,410.95,555.68,487.93,610.08,481.63,649.05,479.65,429.55,315.1,553.73,1050.87,489.87,865.61,1973.15,586.7,292.1,316.55,589.88,335.7,493,582.98,432.45,732.71,702.8,570.31,455.7,341.71,243.1,357.11,565.2,776.57,297.95,217.8,390.8,552.25,805.64,684.84,859.79,413,552.75,1062.2,547.75,304.25,883.63,557.5,751.5,630.49,856.75,273.26,446.5,425.61,498,414.35,365.1,465.85,532,408.25,486.26,410,456.85,572.6,622.75,304.75,248.86,347.75,263,380.01,381.51,205.5,351,655.08,233.76,279.5,1221.9,508.11,393.85,518,297.5,366.5,286.5,303.1,552.6,437.73,260,693.2,540.95,148242.17
14,1456.05,1564.02,1131.46,1202.69,1146.35,1144.19,1254.39,2273.41,1597.9,1663.47,2306.7,1161.75,1279.26,1745.35,1312.26,1193.55,2727.63,1574.62,1213.67,1428.48,2423.23,1213.64,1102.83,998.15,1204.4,1182.72,1254.56,1192.95,1303.97,1459.59,1696.3,1189.37,1195.08,1140.17,1451.54,1180.78,1176.83,1600.7,1071.33,1202.77,1765,1203.97,1564.91,1463.69,1496.12,1283.93,2024.69,1703.19,1467.24,2362.21,1879.17,1438.29,2272.74,1539.62,1064.39,1701.42,1328.41,1782.59,1549.91,1534.63,1595.88,2722.74,1712.14,1735.9,1880.84,1650.84,2048.68,1743.27,1616.16,1809.15,1485.44,1312.75,1573.07,1865.67,1444.29,1950.61,1734.24,1417.7,1740.61,1249.43,1523.89,1816.85,1318.26,1911.34,2725.51,2928.73,2988.52,2606.44,3117.38,1375.5,1882.35,2549.68,1398.91,3350.18,1793.04,1730.94,1430.53,1642.67,1414.13,1549.15,1518.44,3526.95,1213.74,1007.15,963.04,1793.53,2548.37,1350.3,1778.09,1776.52,1423.23,1819.81,1905.73,1525.38,2483.28,1853.74,2646.6,2136.39,1969,3176.67,1716.18,1331.75,1208.46,2580.92,1036.25,1115.04,3257.73,1235.88,1828.42,1149.34,1011.78,965.5,878.75,1148.37,1118.81,955.1,948.98,1958.29,1122.83,1274.58,1019.88,1022.74,1269.78,1279.54,4774.06,1114.55,4826.13,2131.58,1257.15,1100.28,1147.44,1049.89,814.57,989.35,1152.78,1060.35,682.73,1114.2,1756.61,1615,1444.4,2246.28,2363.64,1446.95,1340.5,1360.5,1433.84,1277.5,964.65,1456.5,1043.25,1158.2,1005.28,1048.5,838.5,893.4,862.5,622.75,844.76,573,699.62,978.75,883.61,939.69,1259.25,839,930.13,695.5,1724.5,1009.25,900.25,964.61,801.5,553.25,794.5,838.75,760.25,794,598.25,853.75,833.75,1742.48,800.07,894.84,608.03,699.5,705.75,723.75,638.6,685.5,312200.75
15,743.49,474.88,627.84,917.5,850.11,1055.6,778.81,921.54,709.4,802.42,1122.23,812.78,464.18,553.91,705.84,1803.21,718.21,906.28,872.06,652.78,780.46,1191.63,1195.83,491.71,731.48,840.77,764.81,967.19,652.11,752.74,849.91,689.41,821.36,995.53,876.41,596.08,1318.28,694.79,1080.62,1219.78,699.25,806.38,1251.83,1913.85,777.24,808.63,836.82,916.66,1115.31,1297.28,1110.34,578.27,753.19,701.33,985.06,838.05,715.54,949.21,840.18,706.91,716.09,958.32,1695.76,1292.97,1328.4,727.45,1028.1,729.69,1855.81,2295.88,1633.11,2137.92,2873.17,2154.54,1794.61,1364.46,1382.28,1697.23,826.48,869.9,1733.2,1831.56,1707.2,1841.4,1504.89,1662.2,2242.69,2362.79,1332.1,889.53,554.54,510.69,554.98,928.83,726.14,963.01,1042.24,1121.77,770.3,788.07,756.39,1093.86,621.43,2157.37,408.88,513.78,854.28,628.65,1590.48,744.35,643.89,1072.09,881.49,1137.44,714.8,1072.49,2903.33,706.17,732.05,678.46,945.91,924.01,632.04,950.47,1060.53,604.85,924.55,822.5,680.74,1077.69,654.98,655.64,300.2,805.42,645.53,553.03,595.18,638.04,576.93,544.74,1637.84,1016.21,895.16,467.84,560.09,394.06,513.19,726.33,946.41,658.34,431.49,629.94,977.74,516.65,679.33,476.54,298.7,539.05,668.75,898.75,631.15,727.11,691,639.76,673.25,2230.05,567.23,2173.27,721.25,1230.6,796.1,1575.36,1552.19,580.99,788.59,1462.85,834.5,686.97,785.75,862.07,1390.59,1070.49,780.98,679.34,755,431.23,1095.25,1595.85,462.25,377.53,565.14,428.24,451.75,392,926.48,955,700.97,791.35,1301.24,1515.24,1056.73,493.59,953.99,335,444,1287.24,402.23,743.5,397.75,639.65,199102.31
16,6226.01,2663.7,2497.18,3591.33,3266.77,3035.31,2928.54,3510.54,4586.99,3392.56,3863.19,4612.72,2999.29,3366.83,4208.58,3575.83,3925.35,4406.78,4912.05,4555.35,3499.79,3784.42,3569.75,3284.75,3500.76,3620.89,3242.59,3671.11,3777.41,5451.21,3798.04,3202.46,3707.68,3005.7,2867.72,2895.7,3596.2,3123.4,2967.67,3094.56,3499.92,2735.95,4966.15,3191.41,3785.61,3386.59,3477.5,3710.3,3136.93,4398.25,4010.51,2688.04,3700.84,4238.91,4024.05,3603.38,3977.78,5146.98,3724.35,5168.48,5155.68,5152.23,4757.52,4022.49,4837.89,3941.81,4036.92,4460.16,3882.43,5992.86,3594.71,3786.17,4847.98,3849.58,3622.29,3386.74,3956.82,3346.94,3422.99,3545.38,5468.34,4017.66,5969.91,3942.74,6358.94,4509.08,6615.44,5223.42,15849.62,5360.65,4601.91,4875.26,6151.86,5954.71,4792.51,5068.14,6533.73,4934.93,5608.15,3886.48,5034.79,3461.12,3322.08,2320.46,1645.72,3192.99,3482.4,4089.87,4043.24,6148.07,5232.55,5652.21,5306.6,3849.87,4448.14,3075.44,3251.02,3742.05,3146.51,3478.67,2840.35,3085.1,3183.03,3420.31,3307.8,3372.55,4987.94,3838.91,3189.63,3280.24,2687.8,2671.04,2087.76,2765,4059.51,3004.13,2860.32,3292.66,2771.59,2103.23,2117.16,2693.68,2422.08,2856.75,2314.39,2740.96,1901.68,2746.2,1909.94,2014.08,2894.77,3240.56,2266.7,3658.75,1907.96,2571.67,1381.44,2619.73,3025.89,3781.89,2198.63,2014.84,6187.22,5242.16,3350.06,2513.99,2951.83,1962.11,2579.49,2637.41,2949.43,1902.56,3649.62,1933.24,2266.86,2935.35,2218.75,2541.14,2383.85,2375.26,2575.49,2426.1,2314.05,2023.5,2523.76,2017.44,2666.46,2352.01,2425.81,2414.36,3280.76,2006.66,1532.34,1329.89,3248.11,3242.02,1857.01,2124.3,1842.3,3207.03,3515.54,2904.63,2811.74,2466.88,3179.51,3427.46,4014.45,2833.81,1543.25,2316.71,746697.87
17,171.4,70.2,260.64,189.93,269.9,174.95,124.54,102.44,118.4,201.51,194.85,150.54,56.6,142.5,253.45,159.25,179.75,271.2,149.2,71.65,143.2,211.5,111.95,112.7,77.05,167.45,99.35,181.15,156.55,146.2,59,155.95,119.31,96.3,74.35,92.65,179.06,243.2,146.35,181.05,159.99,248.85,150,120.2,197.2,148,142.95,159.05,92.8,186.55,216.09,114.25,501.98,121.54,54.34,152.88,170.25,300.74,142.85,101.75,175.29,112.69,137.1,174.75,118.6,154.15,165.3,284.21,52.4,132.24,462.24,65.4,106.2,168.98,174.3,290.7,72.75,113.65,114.06,153.99,193.16,63.95,157.85,143.2,63.05,91.69,65.6,139.8,128.57,847.42,1008.34,1122.58,1255.67,1035.05,974.45,1318.11,2341.75,1042.31,1701.83,1670.83,1491.67,1933.55,1392.58,576.53,296.19,170.4,95.45,199.7,228.55,109.6,46.2,39.55,174.55,680.33,1652.29,1575.43,1145.91,868.93,1566.59,1258.03,1670.3,1303.36,1540.82,1427.76,805.72,1486.77,956.62,2331.83,1539.85,1277.86,408.59,152.9,27.8,177.3,33.75,95.7,148.9,165.6,32.65,192.6,649.53,502.49,748.43,1307.95,750.59,388.69,545.09,679.51,871.47,262.73,341.1,217.18,347.6,272.18,363.87,149.05,21.2,105.3,66.5,165.05,86.46,243.55,188.45,169.1,143.15,83.1,119.35,1621.89,421.5,519.9,90.85,338.45,166.15,70.95,194.7,590.25,72.3,523.45,676.85,167.1,191.7,231.6,185.95,45.3,103.25,220.5,123.25,614.16,109.25,77.25,101,266.5,379.75,17.75,93,69,225.5,66.75,35,80.5,39.25,172.25,80.61,67.75,74,49.5,294.25,38.25,60.25,20.95,78799.43
18,45.5,19.9,41.45,26.5,49.35,121.92,20.75,145.9,82.6,109.15,170.95,134.05,108.7,43.65,140.2,92.65,179.55,37.6,111.1,2.25,79.2,87.1,84.85,34.3,105.26,224.06,179.92,63,37.4,14.9,105.2,161.35,62.95,88.41,40.1,99.05,5.85,114.75,83.45,103.8,34.75,97.65,32.65,30.5,52.1,34.15,37.95,40.4,174.5,73.05,35.9,34.25,46.75,41.75,49.15,44.95,25.45,215.35,64.04,27.4,120.65,40.75,11.9,22.75,23.25,88.9,19.75,51.9,16.65,36.55,30.75,70.45,59.35,73.5,27.7,56.4,63.05,44.05,25.75,31.4,112.35,33.3,,22.9,24.35,5.65,24.55,16.2,19,108.5,72.35,23.35,78.35,38.3,110.4,26.7,78.6,41.6,27.1,97.4,36.85,12.15,35.25,49.4,24.4,64.6,17.3,47.3,39.25,23.35,,114.75,28.7,98.55,26.96,101.3,10.85,3.45,37.5,30.2,7.61,38.35,34.45,26.75,13.95,50,45.8,99.75,43.3,27.25,22.45,44.15,110.35,16.25,32.25,37.35,49.7,3.25,22,3.25,9.75,11.15,69.45,44.35,43.9,64.5,20.1,40.65,,11.95,22.45,,4.25,9.05,25.6,,,116.7,58.45,16.75,,36.45,13,35.4,31.8,,,9.1,,,,20,86.95,36.25,10,37.5,43.85,56.55,,5,32.5,32.35,,19.5,15.5,19.75,5,,,10,3.25,18,,273.88,7.5,7.25,3.25,43.25,52.25,57.4,7.25,3.25,,8.5,,,35.5,6.75,,6.5,9717.31
19,204.2,255.9,173.65,143.15,194.05,180.75,165.3,302.75,255.65,335.6,2191.29,255.65,245.15,157.9,193.25,219.95,269.85,448.85,222.05,461.55,280.15,403.25,360.21,200.55,149.15,220,239.85,271.09,158.95,107.7,251.4,115.3,295.53,284.5,293.75,371.4,298.5,200.95,218.24,155.8,158.25,269.2,315.69,246.1,186.91,276.55,191.36,215.65,493.18,299.1,242.24,567,254.3,237.8,221.2,178.04,129.2,194.45,167.61,291.02,465.5,209.44,258.45,230.65,297.45,315.7,346.25,200.65,243.05,725.4,215.3,447.55,228.2,821.55,922.6,428.35,966.8,671.4,219.79,564.15,620.35,426,607.19,861.04,677.65,543.95,970.45,489.33,238.75,122.1,624.07,192.8,138,235.55,339.3,334.9,212.6,203.9,164.25,259.4,196.95,175.95,141.3,129.4,207.3,236.6,247.41,317.2,274.84,348.9,299.17,362.3,253.45,298.1,291.7,126.5,230.05,189.65,161.45,201.04,331.95,463.9,270.85,194.54,318.4,251.2,311.41,252.65,177.55,176.05,227.85,217.85,307.15,244.35,218.29,174.15,285.95,171.65,190,263.52,307.5,78.05,176.45,163.45,197.4,171.75,142.05,389.46,328.9,107.15,172.25,161.3,396.9,261.9,178.64,155.15,119.95,344.4,201.65,149.4,132.2,198.15,244.75,281.25,334.45,293.5,133,142.25,185.75,152.5,237,211.51,210,206.75,214.8,189,189.08,272.5,150.75,185.5,198.25,165.75,146.5,278.75,203,125.5,241.75,161.5,331.25,156.75,244,220.5,142.7,108,105.5,117.75,315.75,198.75,87.25,212.51,192.75,135.75,219.75,114.75,519.5,104.75,182.5,132.75,123,102.7,57624.24
20,76.72,35.55,92.35,57.2,51.65,21.3,49.6,43.45,97.65,93.4,209.83,494.2,109.7,103.6,122.99,98.6,16.25,67.6,43.7,137.55,23.05,33.51,24.75,63.85,30.4,53.3,52.25,53.8,36.95,9.75,32.85,60.55,50.74,11.95,51.35,29.65,32.9,37.65,65.65,32.8,44,92.7,14.8,43.15,74.85,34.35,81.65,152.25,61.21,74.9,102.25,112.25,170.81,111.85,38.84,84.5,113.3,52.95,60,93.35,64.05,57.05,115.79,122.04,119.64,52.95,76.75,124.35,74.95,155.39,129.95,62.1,60,64.5,74.8,88.8,36.65,31.15,54.6,83.65,82.64,37.15,101.85,73.4,123,59.4,189.95,79.7,54.9,43.2,97.8,123,64.8,69.45,47.8,37.55,31.45,74.75,57.55,59.7,60.25,64.5,48.65,13.9,47.45,89.4,12.55,132.8,137.1,144.35,127.9,174.95,700.66,106.45,120,54.86,32.85,28.75,47.7,55.15,220.45,93.65,26.6,84.25,29.75,11.55,31,72.3,88.95,90.8,92.7,34.3,26.35,33.2,52.75,176.21,30.3,152.34,39.35,61.7,66.1,73.5,126.25,51.65,42.25,107.2,89.9,52.85,35.2,124.2,50.65,35.2,62.2,70.29,110.15,53.45,61,131.05,103.5,125,207.25,70.76,284.25,43,131.75,343.5,21.75,61.5,112,74.75,72.75,139.25,27.25,84.25,53,64,26.25,61.5,36.25,64.5,53.25,76.25,24.75,35.5,45.5,30.25,162.5,71.25,9.75,87.5,40.75,92.7,13.5,64.75,38.75,42.5,11,13,17.75,24.75,39.75,39.5,9.75,6.5,67.25,9.75,13.75,13.25,,45.15,15983.17
21,2012.78,916.54,1047.49,1351.07,9032.73,886.52,1257.73,2570.81,1192.76,1992.79,1729.73,1774.36,1521.68,1901.29,2124.46,2093.13,4786.46,1910.37,1885.17,2379.36,2325.23,2420.88,2246.63,2165.76,2154.67,2738.53,1789.58,2085.36,1977.57,2011.64,2286.86,1901.98,1870.27,1892.23,2000.65,2016.38,1963.79,1869.54,2049.15,1979.8,1961.04,2182.91,2351.34,2620.24,2454.49,2800.56,2130.43,1551.9,2244.17,2609.25,2566.42,1732.86,2410.82,2519.34,2300.12,2294.18,2062.86,2680.48,2343.63,2226.79,3005.87,4366.04,3122.45,2367.53,2392.94,3247.82,2737.23,2484.01,2265.63,2357.39,2386.84,2213.6,1851.55,1954.56,2153.63,2038.99,1945.43,2173.5,2058.74,2384.04,1976.57,1968.87,1842.73,1947.65,2393.33,2058.65,2288.83,1467.07,3393.88,1975.91,3040.62,2264.68,2976.73,2219.99,2684.39,2259.03,2880.29,4151.96,2794.16,1525.31,2439.08,2016.04,2194.58,1544.46,798.84,2097.86,2393.5,2130.18,1849.99,2733.92,2492.67,2749.61,3302.91,9370.26,2963.8,2167.46,2709.99,1599.67,1695.18,1902.17,2906.41,2226.11,2218.97,1530.13,2459.54,1524,2033.63,2701.79,2154.57,1986.26,1532.02,1762.02,1913.64,1969.84,2097.97,1834.78,2224.05,1111.7,1763.93,1051.69,1671.98,1284.96,1435.31,1291.68,1186.78,1254.13,1887.17,1365.1,1163.79,1806.67,1617.85,1075.25,3047.96,1266.4,1660.95,994.34,621.95,1705.18,1414.75,1696.71,1165.17,1506.82,2208.46,1631.7,1239.4,1329.41,1534.55,1247.35,1148.3,1276.69,1237.85,1043.3,1098.93,1324.57,1317.7,1910.55,1000,1298.55,1528.5,1387.3,1642.4,1216.25,1024.45,1566.55,968.55,930.25,981.35,1681.57,803.5,1120.08,974,828.8,1321.46,754.75,1125.7,761.75,843.85,647.95,714.7,929.5,1335.62,775.75,712.95,466.25,732.1,847.5,902.45,1312.51,621,1419.5,406778.27
22,14752.37,4965.74,5968.3,5922.7,7022.74,6305.73,15205,14626.34,8385.05,8098.22,8866.17,7765.39,5680.33,6756.51,7664.16,9067.73,6905.67,7636.45,6475.17,6889.13,7717.32,6745.34,6660.23,7308.62,6354.68,7053.98,11707.03,6232.49,6795.08,6177.1,6680.04,6569.47,6897.49,7352.65,6930.11,7016.52,7474.09,7098.26,7237.08,7414.95,6244.27,7124.68,8129.01,10005.37,7933.92,8205.84,8735.39,7494.62,9830.88,16667.19,9281.03,7785,12591.83,10528.69,8704.39,10683.79,9085.07,9916.32,9783.32,9489.55,12081.05,11408.7,9662.09,9422.23,8400.67,9944.56,8299.09,8205.49,9486.18,8781.85,8868.66,9106.5,8662.41,9540.27,9427.98,8301.1,7887.28,7380.6,7268.1,7697.29,7584.43,8738.75,7376.07,7920.44,6455.65,8813.3,7622.91,8007.85,10657.4,7851.02,6845.33,16942.14,7689.75,8655.82,6874.6,8887.99,7740.67,8748.41,9213.09,7298.03,7513.52,8440.58,8488.06,5515.2,5625.68,7472.93,7091.28,7249.62,7579.61,16267.63,8868.15,16351.28,8512.71,7850.2,7983.61,6861.24,7387.45,6236.37,6615.19,6565.45,7134.65,6804.62,6384.02,7345.39,6271.48,7197.87,6137.91,6369.15,6216.9,5482.91,5670.25,5154.3,4458.01,5222.67,6413.73,4587.52,4577,5212.94,4500.24,4485.04,4818.29,4779.64,4179.91,4745.43,5625.49,5291.31,4199.71,5786.94,5126.63,5140.68,5055.2,4342.03,4629.16,5005.23,4965.75,3508.04,2576.68,4358.9,4510.69,4495.75,4626,4329.91,4776.77,5429.79,4831.2,4132.61,5185.95,4626.21,3560.36,4637.11,4596.63,4798.35,5383.52,4526.8,3440.66,4332.21,4255.61,4666.31,3994.01,4791.5,4406.15,4764.84,3621.78,3899.58,4148.58,3296.76,4903.74,2951.85,3475.48,4067.83,3514.66,3098.83,2467.11,2130.6,3841.99,2909.9,2947.2,3279.85,3339.43,3159.75,3787.31,2638,2756.42,2567.48,2960.25,3122.02,2618.5,1929.26,2412.06,6290.01,1411829.89
23,238.65,159.7,158.35,182,231.74,126.75,150.6,142.04,426.05,402.64,194.5,199.7,185.59,293.35,267.45,283.8,300.75,278.4,212.6,219.2,294.75,238.29,219.45,376.9,158.6,204.05,189.7,130.2,135.05,141.25,116.55,256.6,149.65,199.54,130.05,174,386,165.3,137.05,168.7,202.9,304.35,207.78,252.9,242.5,248.75,226.64,492.89,235.75,403.2,346.98,426.1,369.5,477.15,365.67,260.93,349.9,291.9,422.2,348.54,400.15,449.65,362.34,536,392.19,326,295.2,1609.7,259.85,1007.25,232.45,167.8,323.3,234.24,430.68,420.95,231.45,387.75,251,388.19,298.9,466.44,269.34,348.4,220.35,192.79,201.2,338.65,354.49,276.15,90.75,228.25,168.25,396.99,289.42,203.6,186.71,317.65,174.95,419.4,333.45,259.8,243.9,306.95,212.65,522.6,305.05,481.74,238.91,203.95,299.2,523.8,613.89,392.2,322.05,178.91,117.92,197.45,249,490.79,311.11,211.2,249.8,179.1,159.8,220.1,255.07,239.45,175.55,228.5,162.05,317.1,157.95,238.6,276.95,357.21,180.1,797.95,210.39,139.35,119.8,345.39,226.79,286.9,332.8,229.75,131.1,303.05,134.47,234.4,285.3,238.1,241.55,243.2,301.86,275.55,672.85,180.35,181.85,285.25,213.8,207,485.95,377.65,371.55,337.45,205.07,185.25,477.23,441.75,153,162.25,229.8,112.2,173.76,220.66,262,267.4,146.6,181.55,120.25,170.5,163.5,199.5,346.5,162.75,140,154.5,140.25,60.75,94.5,115.5,115.75,134,79.25,161.25,293.75,312.25,133,214,135.75,115.75,156.75,130.5,84.5,53.5,124.25,157.25,167,669.5,56381.16
